row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
15,gaussian_process,2,bucketed,none,64,512,3,7,4.954576313495636,4.097555339336395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,8,4.8209195882081985,3.743784584105015,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,9,4.3574370965361595,3.885518506169319,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,10,4.422073870897293,4.017082877457142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,11,4.169160269200802,3.9708704724907875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,12,4.050703838467598,3.8034128323197365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,13,4.428802467882633,3.8487339839339256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,14,4.295785181224346,4.1693411991000175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,15,3.958305887877941,4.416634485125542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,16,4.377968281507492,4.408651068806648,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,17,4.470026582479477,4.079533018171787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,18,5.197041518986225,4.093519061803818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,19,4.959977827966213,4.130339130759239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,20,3.922544613480568,4.425175420939922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,21,4.094277277588844,4.344083346426487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,22,3.943729341030121,4.446376897394657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,23,3.918875530362129,4.7247971668839455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,24,3.825661413371563,4.83482750505209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,25,3.981153830885887,5.068181894719601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,26,4.101138092577457,4.435545824468136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,27,3.9173209369182587,4.348314814269543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,28,4.02685210108757,4.032675184309483,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,29,4.1649263352155685,4.43180526047945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,0,4.027233339846134,3.8564752861857414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,1,3.7561023086309433,4.059087254106998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,2,3.8081583604216576,4.002270199358463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,3,3.8300524428486824,4.006405018270016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,4,3.7892303690314293,3.8300057873129845,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,5,3.7777429968118668,3.767835356295109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,6,3.91249493509531,3.9844108894467354,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,7,3.7633065208792686,4.097555339336395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,8,3.9494670405983925,3.743784584105015,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,9,3.827384874224663,3.885518506169319,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,10,3.948724925518036,4.017082877457142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,11,3.9593394473195076,3.9708704724907875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,12,3.8698216676712036,3.8034128323197365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,13,3.8626593947410583,3.8487339839339256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,14,3.77946125715971,4.1693411991000175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,15,3.697639621794224,4.416634485125542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,16,3.9560625553131104,4.408651068806648,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,17,3.854705758392811,4.079533018171787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,18,4.0374686270952225,4.093519061803818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,19,4.029409319162369,4.130339130759239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,20,3.8655920922756195,4.425175420939922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,21,4.279451452195644,4.344083346426487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,22,4.377861522138119,4.446376897394657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,23,4.441559381783009,4.7247971668839455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,24,4.543961308896542,4.83482750505209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,gaussian_process,2,bucketed,none,128,512,3,25,4.13580048084259,5.068181894719601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
