row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
23,hierarchical_logistic,3,bucketed,none,128,512,8,8,0.4530288353562355,0.3640357777476311,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,9,0.4504399597644806,0.3660808652639389,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,10,0.451770655810833,0.3872294947504997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,11,0.46271947771310806,0.3732674643397331,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,12,0.46935955435037613,0.38109342008829117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,13,0.4524855762720108,0.38110294193029404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,14,0.45227038860321045,0.37286975234746933,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,15,0.4812707230448723,0.38454245030879974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,16,0.46713270246982574,0.41997313499450684,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,17,0.45646171271800995,0.4648320823907852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,18,0.4668062925338745,0.3936620503664017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,19,0.4708160385489464,0.523620568215847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,20,0.4560549706220627,0.4936668202280998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,21,0.4685404896736145,0.4164911285042763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,22,0.46916960179805756,0.4189607501029968,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,23,0.48389752954244614,0.3789856880903244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,24,0.4779379591345787,0.3655030429363251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,25,0.4854106083512306,0.36918850988149643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,26,0.4909672737121582,0.3727530464529991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,27,0.5037883520126343,0.36427347362041473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,28,0.48243316262960434,0.3780449703335762,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,29,0.47987984865903854,0.3652065321803093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,0,0.4349760264158249,0.38436976820230484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,1,0.44040361791849136,0.39978741109371185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,2,0.42067721486091614,0.37539392709732056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,3,0.43991808593273163,0.38355350494384766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,4,0.42178939282894135,0.3962042033672333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,5,0.41815315932035446,0.3769332244992256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,6,0.4222490191459656,0.3829095959663391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,7,0.4293171316385269,0.3667048364877701,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,8,0.4190717041492462,0.3640357777476311,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,9,0.4355947896838188,0.3660808652639389,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,10,0.43691501021385193,0.3872294947504997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,11,0.42881328612565994,0.3732674643397331,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,12,0.4118344634771347,0.38109342008829117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,13,0.421263687312603,0.38110294193029404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,14,0.42388614267110825,0.37286975234746933,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,15,0.42182309180498123,0.38454245030879974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,16,0.424265556037426,0.41997313499450684,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,17,0.4226395785808563,0.4648320823907852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,18,0.41839829832315445,0.3936620503664017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,19,0.4319984018802643,0.523620568215847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,20,0.4362015575170517,0.4936668202280998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,21,0.41787973046302795,0.4164911285042763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,22,0.4244643747806549,0.4189607501029968,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,23,0.43720249831676483,0.3789856880903244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,24,0.4171956926584244,0.3655030429363251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,25,0.4350498840212822,0.36918850988149643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,26,0.4527992606163025,0.3727530464529991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,27,0.42916835844516754,0.36427347362041473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
