row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,0,0.4592215195298195,5.764811716973782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,1,0.4952936992049217,0.4543246030807495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,2,0.6275301203131676,0.42522673308849335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,3,0.48760588467121124,0.3914412707090378,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,4,0.4893691837787628,0.4041844829916954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,5,0.4978647381067276,0.372003436088562,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,6,0.45605507493019104,0.37329865247011185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,7,0.4961376488208771,0.39223887026309967,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,8,0.5012830272316933,0.40269316732883453,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,9,0.49929656833410263,0.44710562378168106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,10,0.48257704824209213,0.39853040874004364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,11,0.506207674741745,0.37792593985795975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,12,0.47063420712947845,0.3923467695713043,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,13,0.5285221487283707,0.4180985987186432,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,14,0.478239543735981,0.4086679667234421,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,15,0.4779958352446556,0.3825620263814926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,16,0.4746585413813591,0.390786275267601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,17,0.5196177735924721,0.43980687111616135,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,18,0.47315214574337006,0.45451363921165466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,19,0.47300557792186737,0.4304448217153549,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,20,0.47938015311956406,0.3850673586130142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,21,0.5190304517745972,0.4614995867013931,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,22,0.49211884289979935,0.42946500331163406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,23,0.48930592089891434,0.41105320304632187,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,24,0.4978913217782974,0.46868230402469635,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,25,0.4982992336153984,0.46455902606248856,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,26,0.48619602620601654,0.40300196409225464,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,27,0.5343626588582993,0.408950999379158,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,28,0.5327686071395874,0.4499886706471443,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,29,0.5118309408426285,0.4151429757475853,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,0,0.40736352652311325,0.40736352652311325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,1,0.38836482912302017,0.38836482912302017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,2,0.3878590390086174,0.3878590390086174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,3,0.3891293779015541,0.3891293779015541,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,4,0.40662024170160294,0.40662024170160294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,5,0.41337548196315765,0.41337548196315765,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,6,0.42180564999580383,0.42180564999580383,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,7,0.39760561287403107,0.39760561287403107,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,8,0.48711373656988144,0.48711373656988144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,9,0.42181338369846344,0.42181338369846344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,10,0.41038526594638824,0.41038526594638824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,11,0.41837333142757416,0.41837333142757416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,12,0.3872256278991699,0.3872256278991699,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,13,0.45003116875886917,0.45003116875886917,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,14,0.4790724068880081,0.4790724068880081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,15,0.44186338037252426,0.44186338037252426,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,16,0.4078756049275398,0.4078756049275398,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,17,0.3873869776725769,0.3873869776725769,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,18,0.42587316781282425,0.42587316781282425,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,19,0.39313868433237076,0.39313868433237076,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,20,0.3953797221183777,0.3953797221183777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
