row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
23,eight_schools_centered,3,bucketed,none,128,512,10,14,1.7499399334192276,1.7608331888914108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,15,1.8466495797038078,1.7454961761832237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,16,1.9024765193462372,1.759600006043911,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,17,1.8074030354619026,1.7168945372104645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,18,1.8423143401741982,1.721482791006565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,19,1.7815734520554543,1.7374819070100784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,20,1.7339406087994576,1.7122586742043495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,21,1.7872470542788506,1.7285852879285812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,22,1.7858883515000343,1.7546630948781967,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,23,1.697058081626892,1.7335695400834084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,24,1.7533172890543938,1.6796450763940811,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,25,1.7674062624573708,1.759392112493515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,26,1.8813498690724373,1.7298004627227783,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,27,1.9647490233182907,1.6829882264137268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,28,1.8379234075546265,1.7642943635582924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,29,1.7793795689940453,1.7653203308582306,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,0,1.9342659562826157,1.8407727777957916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,1,1.813832312822342,1.7265463843941689,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,2,1.9343523606657982,1.7308251336216927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,3,1.9381833001971245,1.7076197490096092,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,4,1.8143336102366447,1.7412509471178055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,5,1.9643806964159012,1.768554873764515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,6,1.987390160560608,1.7167269885540009,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,7,1.7307295426726341,1.7484900653362274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,8,1.8856046572327614,1.7151374071836472,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,9,2.0010382384061813,1.7291275262832642,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,10,1.9144970700144768,1.7325707748532295,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,11,1.9869095012545586,1.712855651974678,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,12,1.886617474257946,1.7158256322145462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,13,1.9032158479094505,1.700758457183838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,14,1.8881723135709763,1.7608331888914108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,15,1.9418995901942253,1.7454961761832237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,16,1.9761503115296364,1.759600006043911,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,17,1.8090514540672302,1.7168945372104645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,18,1.8402642980217934,1.721482791006565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,19,1.8257719799876213,1.7374819070100784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,20,1.7953648269176483,1.7122586742043495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,21,1.9546807929873466,1.7285852879285812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,22,1.8828397020697594,1.7546630948781967,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,23,1.7431835010647774,1.7335695400834084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,24,1.9033052176237106,1.6796450763940811,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,25,1.8043797388672829,1.759392112493515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,26,1.8440809026360512,1.7298004627227783,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,27,1.916370965540409,1.6829882264137268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,28,1.9133407697081566,1.7642943635582924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,eight_schools_centered,3,bucketed,history,64,512,10,29,1.8336087241768837,1.7653203308582306,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
