row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,4,0.410152368247509,0.410152368247509,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,5,0.44641895592212677,0.44641895592212677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,6,0.4179626330733299,0.4179626330733299,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,7,0.4121421128511429,0.4121421128511429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,8,0.4555445462465286,0.4555445462465286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,9,0.46263890713453293,0.46263890713453293,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,10,0.4336519092321396,0.4336519092321396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,11,0.4615638181567192,0.4615638181567192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,12,0.4180605858564377,0.4180605858564377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,13,0.3679846003651619,0.3679846003651619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,14,0.3884381949901581,0.3884381949901581,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,15,0.41909099370241165,0.41909099370241165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,16,0.3921789452433586,0.3921789452433586,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,17,0.44555244594812393,0.44555244594812393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,18,0.4450851157307625,0.4450851157307625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,19,0.41711435467004776,0.41711435467004776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,20,0.3691003620624542,0.3691003620624542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,21,0.4390684887766838,0.4390684887766838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,22,0.39424706995487213,0.39424706995487213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,23,0.4593276232481003,0.4593276232481003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,24,0.45511655509471893,0.45511655509471893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,25,0.4363335371017456,0.4363335371017456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,26,0.4110845550894737,0.4110845550894737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,27,0.3896201401948929,0.3896201401948929,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,28,0.4257667660713196,0.4257667660713196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_noncentered,2,monolithic,monolithic,0,512,10,29,0.460116945207119,0.460116945207119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,0,0.5731343552470207,0.4556725546717644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,1,0.5066148638725281,0.378367617726326,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,2,0.6571231037378311,0.4416097402572632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,3,0.5389761328697205,0.40714190155267715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,4,0.4668554663658142,0.410152368247509,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,5,0.4797140210866928,0.44641895592212677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,6,0.5387478098273277,0.4179626330733299,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,7,0.5681138187646866,0.4121421128511429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,8,0.5177973434329033,0.4555445462465286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,9,0.4804443046450615,0.46263890713453293,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,10,0.4983611926436424,0.4336519092321396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,11,0.5441060066223145,0.4615638181567192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,12,0.4931614100933075,0.4180605858564377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,13,0.5395181551575661,0.3679846003651619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,14,0.49924496561288834,0.3884381949901581,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,15,0.5432500913739204,0.41909099370241165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,16,0.5484076738357544,0.3921789452433586,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,17,0.6341643333435059,0.44555244594812393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,18,0.5805702209472656,0.4450851157307625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,19,0.6024507358670235,0.41711435467004776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_noncentered,2,bucketed,none,64,512,10,20,0.5091267004609108,0.3691003620624542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
